type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
DEL	272	1565	1319	1565	0.8519	0.5426	0.6629	10	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1135	3930	3305	3518	0.7759	0.5156	0.6195	12	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	863	2366	1985	1954	0.7327	0.4961	0.5916	12	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	272	1564	1320	1564	0.8519	0.5423	0.6627	12	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	1031	3798	3417	3406	0.7865	0.4992	0.6108	14	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	782	2254	2077	1862	0.7424	0.4727	0.5776	14	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	249	1544	1340	1544	0.8611	0.5354	0.6603	14	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	898	3535	3645	3178	0.7974	0.4658	0.5881	21	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	680	2062	2234	1705	0.752	0.4329	0.5495	21	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	218	1473	1411	1473	0.8711	0.5107	0.6439	21	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	781	3289	3856	2967	0.8081	0.4349	0.5655	27	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	596	1889	2372	1567	0.7602	0.3978	0.5223	27	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	185	1400	1484	1400	0.8833	0.4854	0.6265	27	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	640	2903	4190	2633	0.8194	0.3859	0.5247	35	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	495	1635	2574	1365	0.7676	0.3465	0.4775	35	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	145	1268	1616	1268	0.8974	0.4397	0.5902	35	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	531	2467	4584	2239	0.8229	0.3282	0.4692	45	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	419	1387	2780	1159	0.768	0.2942	0.4254	45	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	112	1080	1804	1080	0.906	0.3745	0.5299	45	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	454	2137	4885	1938	0.8248	0.284	0.4225	50	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	361	1202	2936	1003	0.769	0.2546	0.3825	50	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	93	935	1949	935	0.9095	0.3242	0.478	50	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	355	1729	5252	1571	0.8297	0.2303	0.3605	60	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	291	987	3110	829	0.7723	0.2105	0.3308	60	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	64	742	2142	742	0.9206	0.2573	0.4022	60	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	249	1165	5773	1050	0.8239	0.1539	0.2594	75	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	207	727	3327	612	0.7784	0.1554	0.2591	75	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	42	438	2446	438	0.9125	0.1519	0.2604	75	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	180	765	6140	683	0.8095	0.1001	0.1782	90	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	151	515	3506	433	0.7733	0.1099	0.1924	90	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	29	250	2634	250	0.8961	0.0867	0.1581	90	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	154	631	6268	555	0.8038	0.0813	0.1477	99	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	129	436	3579	360	0.7717	0.0914	0.1634	99	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	25	195	2689	195	0.8864	0.0676	0.1256	99	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00733	highconf	geno	0.5
Total	2735	11203	12148	14105	0.8038	0.5373	0.6441	0	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2248	5975	5540	7873	0.7266	0.587	0.6494	0	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	487	5228	6608	6232	0.9148	0.4854	0.6343	0	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2695	11058	12267	13986	0.804	0.5327	0.6408	2	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2212	5903	5599	7814	0.7274	0.5826	0.647	2	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	483	5155	6668	6172	0.9143	0.4807	0.6301	2	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2672	10991	12312	13941	0.8044	0.531	0.6397	3	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2191	5845	5641	7772	0.7274	0.5794	0.645	3	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	481	5146	6671	6169	0.9145	0.4805	0.63	3	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2623	10811	12486	13767	0.8047	0.5244	0.635	4	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2149	5748	5732	7681	0.7279	0.5727	0.641	4	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	474	5063	6754	6086	0.9144	0.474	0.6244	4	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2591	10741	12557	13696	0.8057	0.5217	0.6333	5	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2119	5692	5797	7616	0.7287	0.5678	0.6383	5	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	472	5049	6760	6080	0.9145	0.4735	0.6239	5	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2498	10490	12792	13461	0.8077	0.5127	0.6272	7	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	2042	5557	5930	7483	0.7313	0.5579	0.6329	7	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	456	4933	6862	5978	0.9154	0.4656	0.6172	7	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2257	9736	13658	12595	0.8118	0.4798	0.6031	10	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1827	5099	6462	6951	0.7362	0.5182	0.6083	10	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	430	4637	7196	5644	0.9151	0.4396	0.5939	10	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2235	9673	13722	12531	0.8123	0.4773	0.6013	12	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1806	5054	6520	6893	0.7367	0.5139	0.6055	12	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	429	4619	7202	5638	0.915	0.4391	0.5934	12	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	2036	9039	14485	11768	0.8162	0.4483	0.5787	14	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1629	4706	6953	6460	0.7429	0.4816	0.5844	14	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	407	4333	7532	5308	0.9141	0.4134	0.5693	14	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	1769	8016	15788	10465	0.8192	0.3986	0.5363	21	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1428	4218	7614	5799	0.7471	0.4323	0.5477	21	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	341	3798	8174	4666	0.9176	0.3634	0.5206	21	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	1569	7073	17009	9244	0.8184	0.3521	0.4924	27	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1278	3754	8217	5196	0.746	0.3874	0.51	27	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	291	3319	8792	4048	0.9194	0.3153	0.4696	27	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	1298	5915	18537	7716	0.82	0.2939	0.4327	35	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	1071	3176	9024	4389	0.7478	0.3272	0.4552	35	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	227	2739	9513	3327	0.9235	0.2591	0.4047	35	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	1075	4873	19827	6426	0.8193	0.2448	0.377	45	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	898	2710	9656	3757	0.7511	0.2801	0.408	45	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	177	2163	10171	2669	0.9244	0.2079	0.3395	45	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	923	4247	20653	5600	0.8215	0.2133	0.3387	50	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	783	2384	10120	3293	0.7528	0.2455	0.3703	50	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	140	1863	10533	2307	0.9301	0.1797	0.3012	50	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	751	3461	21650	4603	0.8217	0.1753	0.289	60	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	643	1974	10665	2748	0.7543	0.2049	0.3223	60	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	108	1487	10985	1855	0.9323	0.1445	0.2502	60	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	548	2305	23056	3197	0.8079	0.1218	0.2117	75	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	473	1414	11401	2012	0.7493	0.15	0.25	75	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	75	891	11655	1185	0.9224	0.0923	0.1678	75	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	421	1673	23784	2469	0.7989	0.094	0.1682	90	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	368	1102	11774	1639	0.7497	0.1222	0.2101	90	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	53	571	12010	830	0.9151	0.0646	0.1207	90	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	353	1394	24187	2066	0.7979	0.0787	0.1433	99	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	315	956	11982	1431	0.7522	0.1067	0.1869	99	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	38	438	12205	635	0.9202	0.0495	0.0939	99	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	call	0.5
Total	5872	7679	14536	7679	0.5667	0.3457	0.4294	0	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	4152	3843	6783	3843	0.4807	0.3617	0.4128	0	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1720	3836	7753	3836	0.6904	0.331	0.4475	0	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	5784	7606	14609	7606	0.568	0.3424	0.4272	2	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	4088	3809	6817	3809	0.4823	0.3585	0.4113	2	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1696	3797	7792	3797	0.6912	0.3276	0.4445	2	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	5722	7580	14635	7580	0.5698	0.3412	0.4268	3	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	4036	3784	6842	3784	0.4839	0.3561	0.4103	3	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1686	3796	7793	3796	0.6924	0.3276	0.4448	3	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	5591	7487	14728	7487	0.5725	0.337	0.4243	4	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	3952	3733	6893	3733	0.4858	0.3513	0.4077	4	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1639	3754	7835	3754	0.6961	0.3239	0.4421	4	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	5526	7450	14765	7450	0.5741	0.3354	0.4234	5	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	3898	3703	6923	3703	0.4872	0.3485	0.4063	5	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1628	3747	7842	3747	0.6971	0.3233	0.4417	5	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	5329	7321	14894	7321	0.5787	0.3296	0.42	7	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	3769	3632	6994	3632	0.4907	0.3418	0.4029	7	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1560	3689	7900	3689	0.7028	0.3183	0.4382	7	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	4739	6939	15276	6939	0.5942	0.3124	0.4095	10	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	3335	3409	7217	3409	0.5055	0.3208	0.3925	10	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1404	3530	8059	3530	0.7154	0.3046	0.4273	10	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	4689	6903	15312	6903	0.5955	0.3107	0.4083	12	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	3298	3380	7246	3380	0.5061	0.3181	0.3907	12	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1391	3523	8066	3523	0.7169	0.304	0.427	12	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	4212	6574	15641	6574	0.6095	0.2959	0.3984	14	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	2963	3205	7421	3205	0.5196	0.3016	0.3817	14	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	1249	3369	8220	3369	0.7295	0.2907	0.4157	14	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	3531	5996	16219	5996	0.6294	0.2699	0.3778	21	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	2545	2939	7687	2939	0.5359	0.2766	0.3649	21	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	986	3057	8532	3057	0.7561	0.2638	0.3911	21	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	3004	5389	16826	5389	0.6421	0.2426	0.3521	27	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	2213	2658	7968	2658	0.5457	0.2501	0.343	27	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	791	2731	8858	2731	0.7754	0.2357	0.3615	27	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	2393	4608	17607	4608	0.6582	0.2074	0.3154	35	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	1819	2282	8344	2282	0.5564	0.2148	0.3099	35	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	574	2326	9263	2326	0.8021	0.2007	0.3211	35	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	1940	3804	18411	3804	0.6623	0.1712	0.2721	45	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	1520	1941	8685	1941	0.5608	0.1827	0.2756	45	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	420	1863	9726	1863	0.816	0.1608	0.2687	45	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	1662	3323	18892	3323	0.6666	0.1496	0.2444	50	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	1324	1706	8920	1706	0.563	0.1605	0.2498	50	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	338	1617	9972	1617	0.8271	0.1395	0.2387	50	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	1328	2706	19509	2706	0.6708	0.1218	0.2062	60	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	1073	1404	9222	1404	0.5668	0.1321	0.2143	60	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	255	1302	10287	1302	0.8362	0.1123	0.198	60	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	916	1775	20440	1775	0.6596	0.0799	0.1425	75	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	768	1002	9624	1002	0.5661	0.0943	0.1617	75	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	148	773	10816	773	0.8393	0.0667	0.1236	75	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	704	1231	20984	1231	0.6362	0.0554	0.1019	90	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	604	747	9879	747	0.5529	0.0703	0.1247	90	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	100	484	11105	484	0.8288	0.0418	0.0796	90	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	598	998	21217	998	0.6253	0.0449	0.0838	99	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	520	636	9990	636	0.5502	0.0599	0.108	99	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	78	362	11227	362	0.8227	0.0312	0.0601	99	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	110	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	133	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	167	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	180	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	250	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	350	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	450	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	550	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	650	hgsvc	graphtyper_nodup	NA19240	all	geno	0.5
Total	914	4850	2666	4966	0.8414	0.6507	0.7339	0	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
INS	809	2771	1444	2859	0.774	0.6644	0.715	0	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
DEL	105	2079	1222	2107	0.9519	0.6329	0.7603	0	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
Total	909	4813	2698	4934	0.8411	0.6465	0.7311	2	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
INS	805	2752	1458	2845	0.7737	0.6612	0.713	2	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
DEL	104	2061	1240	2089	0.952	0.6275	0.7564	2	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
Total	905	4809	2701	4931	0.8416	0.6461	0.731	3	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
INS	801	2749	1460	2843	0.7744	0.6607	0.713	3	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
DEL	104	2060	1241	2088	0.9519	0.6272	0.7562	3	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
Total	896	4772	2737	4895	0.8419	0.6414	0.7281	4	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
INS	793	2728	1479	2824	0.7748	0.6563	0.7106	4	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
DEL	103	2044	1258	2071	0.952	0.6221	0.7525	4	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
Total	893	4758	2752	4880	0.842	0.6394	0.7268	5	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
INS	790	2714	1494	2809	0.7745	0.6528	0.7085	5	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
DEL	103	2044	1258	2071	0.952	0.6221	0.7525	5	hgsvc	graphtyper_nodup	NA19240	highconf	call	0.5
