type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
Total	5134	14221	10286	15967	0.7347	0.6082	0.6655	21	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	4138	7251	5447	7966	0.6367	0.5939	0.6146	21	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	996	6970	4839	8001	0.875	0.6231	0.7279	21	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	4162	12007	12509	13744	0.7426	0.5235	0.6141	27	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	3351	5934	6694	6719	0.6391	0.5009	0.5616	27	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	811	6073	5815	7025	0.8822	0.5471	0.6754	27	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	3876	11213	13298	12955	0.7431	0.4935	0.5931	35	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	3121	5546	7036	6377	0.6399	0.4754	0.5455	35	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	755	5667	6262	6578	0.8824	0.5123	0.6482	35	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	3303	9841	14606	11647	0.7487	0.4436	0.5571	45	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	2641	4815	7647	5766	0.6458	0.4299	0.5162	45	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	662	5026	6959	5881	0.8836	0.458	0.6033	45	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	2949	8887	15686	10567	0.7508	0.4025	0.5241	50	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	2345	4285	8226	5187	0.6463	0.3867	0.4839	50	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	604	4602	7460	5380	0.884	0.419	0.5685	50	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	2564	7717	16962	9291	0.7506	0.3539	0.481	60	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	2031	3700	8845	4568	0.6456	0.3406	0.4459	60	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	533	4017	8117	4723	0.8829	0.3678	0.5193	60	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	1994	6095	18914	7339	0.7535	0.2795	0.4078	75	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	1568	2900	9836	3577	0.6491	0.2667	0.3781	75	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	426	3195	9078	3762	0.8824	0.293	0.4399	75	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	1711	5207	19879	6374	0.7527	0.2428	0.3672	90	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	1339	2487	10265	3148	0.65	0.2347	0.3449	90	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	372	2720	9614	3226	0.8797	0.2512	0.3908	90	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	1526	4722	20457	5796	0.7558	0.2208	0.3418	99	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	1188	2239	10555	2858	0.6533	0.2131	0.3214	99	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	338	2483	9902	2938	0.8802	0.2288	0.3632	99	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	1392	4230	21027	5226	0.7524	0.1991	0.3149	110	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	1087	1999	10841	2572	0.6478	0.1918	0.296	110	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	305	2231	10186	2654	0.8797	0.2067	0.3347	110	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	1070	3166	22277	3976	0.7474	0.1514	0.2518	133	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	831	1476	11457	1956	0.6398	0.1458	0.2375	133	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	239	1690	10820	2020	0.8761	0.1573	0.2667	133	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	700	2052	23586	2667	0.7456	0.1016	0.1788	167	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	539	952	12106	1307	0.6385	0.0974	0.169	167	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	161	1100	11480	1360	0.8723	0.1059	0.1889	167	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	597	1803	23899	2354	0.7512	0.0897	0.1603	180	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	459	828	12287	1126	0.6434	0.0839	0.1484	180	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	138	975	11612	1228	0.876	0.0956	0.1724	180	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	283	610	25407	846	0.6831	0.0322	0.0615	250	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	222	334	12940	473	0.6007	0.0353	0.0667	250	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	61	276	12467	373	0.819	0.029	0.056	250	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	0	0	26253	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	0	0	13413	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	0	0	12840	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	14195	13861	8354	13861	0.494	0.6239	0.5514	0	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	10133	6646	3980	6646	0.3961	0.6254	0.485	0	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	4062	7215	4374	7215	0.6398	0.6226	0.6311	0	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	12573	12948	9267	12948	0.5073	0.5828	0.5424	2	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	9409	6375	4251	6375	0.4039	0.5999	0.4828	2	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	3164	6573	5016	6573	0.6751	0.5672	0.6165	2	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	12118	12705	9510	12705	0.5118	0.5719	0.5402	3	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	9057	6214	4412	6214	0.4069	0.5848	0.4799	3	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	3061	6491	5098	6491	0.6795	0.5601	0.614	3	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	11285	12258	9957	12258	0.5207	0.5518	0.5358	4	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	8327	5874	4752	5874	0.4136	0.5528	0.4732	4	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2958	6384	5205	6384	0.6834	0.5509	0.61	4	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	11012	12103	10112	12103	0.5236	0.5448	0.534	5	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	8102	5765	4861	5765	0.4157	0.5425	0.4707	5	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2910	6338	5251	6338	0.6853	0.5469	0.6083	5	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	10543	11871	10344	11871	0.5296	0.5344	0.532	7	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	7755	5622	5004	5622	0.4203	0.5291	0.4685	7	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2788	6249	5340	6249	0.6915	0.5392	0.6059	7	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	9555	11313	10902	11313	0.5421	0.5093	0.5252	10	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	7033	5273	5353	5273	0.4285	0.4962	0.4599	10	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2522	6040	5549	6040	0.7054	0.5212	0.5995	10	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	9287	11146	11069	11146	0.5455	0.5017	0.5227	12	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	6829	5173	5453	5173	0.431	0.4868	0.4572	12	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2458	5973	5616	5973	0.7085	0.5154	0.5967	12	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	8776	10747	11468	10747	0.5505	0.4838	0.515	14	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	6434	4923	5703	4923	0.4335	0.4633	0.4479	14	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2342	5824	5765	5824	0.7132	0.5025	0.5896	14	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	7528	9892	12323	9892	0.5679	0.4453	0.4992	21	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	5501	4433	6193	4433	0.4462	0.4172	0.4312	21	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	2027	5459	6130	5459	0.7292	0.4711	0.5724	21	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	5980	8810	13405	8810	0.5957	0.3966	0.4762	27	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	4384	3847	6779	3847	0.4674	0.362	0.408	27	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	1596	4963	6626	4963	0.7567	0.4283	0.547	27	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	5393	8234	13981	8234	0.6042	0.3707	0.4595	35	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	3956	3587	7039	3587	0.4755	0.3376	0.3949	35	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	1437	4647	6942	4647	0.7638	0.401	0.5259	35	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	4507	7324	14891	7324	0.6191	0.3297	0.4303	45	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	3275	3175	7451	3175	0.4922	0.2988	0.3719	45	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	1232	4149	7440	4149	0.771	0.358	0.489	45	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	4017	6674	15541	6674	0.6243	0.3004	0.4056	50	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	2907	2843	7783	2843	0.4944	0.2676	0.3472	50	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	1110	3831	7758	3831	0.7753	0.3306	0.4635	50	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	3406	5852	16363	5852	0.6321	0.2634	0.3718	60	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	2465	2485	8141	2485	0.502	0.2339	0.3191	60	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	941	3367	8222	3367	0.7816	0.2905	0.4236	60	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	2609	4676	17539	4676	0.6419	0.2105	0.317	75	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	1859	2005	8621	2005	0.5189	0.1887	0.2768	75	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	750	2671	8918	2671	0.7808	0.2305	0.3559	75	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	2197	3978	18237	3978	0.6442	0.1791	0.2803	90	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	1554	1698	8928	1698	0.5221	0.1598	0.2447	90	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	643	2280	9309	2280	0.78	0.1967	0.3142	90	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	1939	3626	18589	3626	0.6516	0.1632	0.261	99	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	1368	1534	9092	1534	0.5286	0.1444	0.2268	99	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	571	2092	9497	2092	0.7856	0.1805	0.2936	99	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	1720	3270	18945	3270	0.6553	0.1472	0.2404	110	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	1222	1371	9255	1371	0.5287	0.129	0.2074	110	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	498	1899	9690	1899	0.7922	0.1639	0.2716	110	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	1304	2442	19773	2442	0.6519	0.1099	0.1881	133	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	923	1003	9623	1003	0.5208	0.0944	0.1598	133	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	381	1439	10150	1439	0.7907	0.1242	0.2147	133	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	828	1607	20608	1607	0.66	0.0723	0.1303	167	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	589	661	9965	661	0.5288	0.0622	0.1113	167	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	239	946	10643	946	0.7983	0.0816	0.1481	167	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	695	1413	20802	1413	0.6703	0.0636	0.1162	180	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	490	580	10046	580	0.5421	0.0546	0.0992	180	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	205	833	10756	833	0.8025	0.0719	0.132	180	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	295	448	21767	448	0.603	0.0202	0.0391	250	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	215	229	10397	229	0.5158	0.0216	0.0415	250	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	80	219	11370	219	0.7324	0.0189	0.0368	250	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	0	0	22215	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
INS	0	0	10626	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
DEL	0	0	11589	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	all	geno	0.5
Total	1231	5926	1166	6466	0.828	0.8472	0.8375	0	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	1073	3145	705	3598	0.7456	0.8362	0.7883	0	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	158	2781	461	2868	0.9462	0.8615	0.9019	0	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1198	5753	1391	6241	0.8277	0.8177	0.8227	2	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	1043	3039	857	3446	0.7445	0.8008	0.7716	2	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	155	2714	534	2795	0.946	0.8396	0.8896	2	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1157	5655	1502	6130	0.8302	0.8032	0.8165	3	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	1012	2957	950	3353	0.745	0.7792	0.7617	3	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	145	2698	552	2777	0.949	0.8342	0.8879	3	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1115	5447	1797	5835	0.8301	0.7645	0.796	4	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	972	2761	1233	3070	0.7396	0.7135	0.7263	4	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	143	2686	564	2765	0.9495	0.8306	0.8861	4	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1088	5379	1890	5742	0.8318	0.7524	0.7901	5	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	946	2696	1322	2981	0.7403	0.6928	0.7158	5	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	142	2683	568	2761	0.9497	0.8294	0.8855	5	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1058	5285	2023	5609	0.8332	0.7349	0.781	7	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	921	2608	1450	2853	0.739	0.663	0.6989	7	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	137	2677	573	2756	0.9513	0.8279	0.8853	7	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	962	5043	2343	5289	0.8398	0.693	0.7594	10	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	838	2394	1738	2565	0.7407	0.5961	0.6606	10	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	124	2649	605	2724	0.9553	0.8183	0.8815	10	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	948	4999	2395	5237	0.8406	0.6862	0.7556	12	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	827	2356	1782	2521	0.7402	0.5859	0.6541	12	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	121	2643	613	2716	0.9562	0.8159	0.8805	12	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	906	4871	2541	5091	0.8432	0.6671	0.7449	14	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	788	2257	1899	2404	0.7412	0.5587	0.6371	14	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	118	2614	642	2687	0.9568	0.8071	0.8756	14	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	824	4569	2894	4738	0.8472	0.6208	0.7165	21	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	716	2021	2175	2128	0.7384	0.4945	0.5923	21	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	108	2548	719	2610	0.9593	0.784	0.8628	21	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	747	4313	3193	4439	0.8524	0.5816	0.6914	27	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	645	1832	2402	1901	0.7396	0.4418	0.5532	27	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	102	2481	791	2538	0.9605	0.7624	0.8501	27	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	699	4052	3477	4155	0.8529	0.5444	0.6646	35	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	604	1706	2540	1763	0.7385	0.4097	0.527	35	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	95	2346	937	2392	0.9611	0.7185	0.8223	35	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	602	3586	3961	3671	0.8563	0.481	0.616	45	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	514	1484	2777	1526	0.7427	0.3546	0.48	45	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	88	2102	1184	2145	0.9598	0.6443	0.771	45	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	555	3324	4236	3396	0.8569	0.445	0.5858	50	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	468	1350	2916	1387	0.7426	0.3223	0.4495	50	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	87	1974	1320	2009	0.9578	0.6035	0.7405	50	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	492	2881	4705	2927	0.8541	0.3835	0.5293	60	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	413	1161	3119	1184	0.7376	0.2752	0.4008	60	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	79	1720	1586	1743	0.9561	0.5236	0.6766	60	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	392	2312	5292	2340	0.855	0.3066	0.4513	75	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	321	927	3360	943	0.7428	0.2191	0.3384	75	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	71	1385	1932	1397	0.9512	0.4196	0.5823	75	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	331	1939	5668	1964	0.8542	0.2573	0.3955	90	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	265	778	3507	796	0.7459	0.185	0.2965	90	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	66	1161	2161	1168	0.9462	0.3509	0.5119	90	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	310	1804	5807	1825	0.8534	0.2391	0.3735	99	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	248	708	3577	726	0.7406	0.1687	0.2748	99	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	62	1096	2230	1099	0.9465	0.3301	0.4895	99	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	291	1625	5991	1641	0.8481	0.215	0.343	110	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	233	626	3661	642	0.7288	0.1492	0.2477	110	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	58	999	2330	999	0.9451	0.3001	0.4555	110	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	229	1216	6398	1234	0.8415	0.1617	0.2713	133	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	181	439	3847	456	0.7081	0.106	0.1844	133	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	48	777	2551	778	0.9418	0.2337	0.3745	133	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	156	798	6821	811	0.8365	0.1063	0.1886	167	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	119	271	4018	285	0.6949	0.0662	0.1209	167	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	37	527	2803	526	0.9344	0.158	0.2703	167	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	137	708	6913	719	0.8379	0.0942	0.1694	180	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	107	234	4057	246	0.6862	0.0572	0.1056	180	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	30	474	2856	473	0.9405	0.1421	0.2469	180	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	48	202	7429	203	0.808	0.0266	0.0515	250	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	39	84	4218	85	0.6829	0.0198	0.0385	250	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	9	118	3211	118	0.9291	0.0354	0.0682	250	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	350	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	450	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	550	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	650	hgsvc	hgsvc_graph	NA19240	highconf	call	0.5
Total	1873	4930	1618	4914	0.7247	0.7523	0.7382	0	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1553	2354	998	2338	0.6025	0.7008	0.6479	0	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	320	2576	620	2576	0.8895	0.806	0.8457	0	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1785	4827	1719	4813	0.73	0.7368	0.7334	2	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1484	2295	1055	2281	0.6073	0.6838	0.6433	2	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	301	2532	664	2532	0.8938	0.7922	0.8399	2	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1718	4767	1778	4754	0.7351	0.7278	0.7314	3	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1431	2246	1103	2233	0.6108	0.6694	0.6388	3	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	287	2521	675	2521	0.8978	0.7888	0.8398	3	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1628	4612	1930	4602	0.7391	0.7045	0.7214	4	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1348	2098	1248	2088	0.6088	0.6259	0.6172	4	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	280	2514	682	2514	0.8998	0.7866	0.8394	4	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1575	4573	1969	4563	0.7438	0.6986	0.7205	5	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1296	2062	1284	2052	0.6141	0.6151	0.6146	5	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	279	2511	685	2511	0.9	0.7857	0.839	5	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1505	4526	2015	4517	0.7505	0.6915	0.7198	7	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1232	2019	1326	2010	0.621	0.6025	0.6116	7	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
DEL	273	2507	689	2507	0.9018	0.7844	0.839	7	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
Total	1350	4360	2179	4353	0.7636	0.6664	0.7117	10	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
INS	1096	1874	1469	1867	0.631	0.5597	0.5932	10	hgsvc	hgsvc_graph	NA19240	highconf	geno	0.5
